CATEGORIA,CONTRATO,CONTRATISTA,MUNICIPIO,FRENTE,DIRECCION,ESTADO_CIERRE,HORARIO,FECHA_INICIO,FECHA_FIN,DURACION_DIAS
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_05_13,Calle 59 entre carreras 50A y 50C,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_05_14,Carrera 50A entre calles 60 y 59,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_05_15,Calle 59 entre carreras 50C y 51,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_05_16,Calle 59 entre carreras 50 y 50A,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_05_17,Carrera 51 calzada occidente entre calles 60 y 59,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_01,Calle 59 entre carreras 50A y 50C,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_02,Calle 59 entre carreras 50C y 51,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_03,Carrera 51 calzada occidente entre calles 60 y 59,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_04,Calle 60 entre carreras 51D y 52,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_05,Calle 60 entre carreras 52 y 53,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_06,Calle 60 entre carreras 51 y 51D,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_07,Carrera 51D calzada oriente entre calles 59 y 60,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_08,Carrera 51D calzada occidente entre calles 59 y 60,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_09,Carrera 51D calzada occidente entre calles 61 y 60,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_10,Carrera 53 entre calles 59 y 60,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_11,Calle 60 entre carreras 53 y 54,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_12,Carrera 54 entre calles 61 y 60,PARCIAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323402,CONSORCIO_INFRAESTRUCTURA_DE_AGUAS_2024,No definido,PMT_06_13,Calle 60 entre carreras 54 y 55,TOTAL,Nocturno,2026-01-01,2026-10-31,303
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 1,Carrera 29C entre calle 18AA Sur y carrera 26,TOTAL,Nocturno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 2,Carrera 26 entre carrera 29C y calle 20 Sur,TOTAL,Nocturno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 3,Calle 18AA Sur entre carreras 34 y 29C,TOTAL,Nocturno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 4,Carrera 34 entre Carrera 34 No. 16A Sur – 37 y Carrera 34 No. 16A Sur – 150 costado oriente,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 5,Carrera 32B con calle 17 Sur,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 6,Calle 17 Sur No. 31 - 55,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 7,Carrera 31 No. 17 Sur – 61,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 8,Carrera 30A No. 17 Sur – 36,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 9,Carrera 30 No. 17 Sur – 45,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 10,Carrera 29C con calle 18AA Sur,INGRESO Y SALIDA,Diurno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 11,Conexión norte-oriente carrera 34 con calle 18AA Sur,TOTAL,Nocturno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 12,Calle 18AA Sur entre Calle 18AA Sur No. 29C-340 y carrera 34 carril norte,PARCIAL,Nocturno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET2 4 13,Calle 18AA Sur entre Calle 18AA Sur No. 29C-340 y carrera 34 andén costado norte,TOTAL,Nocturno,2026-05-06,2026-12-31,239
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 1,No definido,PARCIAL,Diurno,2026-06-13,2026-09-30,109
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 2,No definido,PARCIAL,Diurno,2026-06-13,2026-09-30,109
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 3,No definido,PARCIAL,Diurno,2026-06-13,2026-09-30,109
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 4,No definido,TOTAL,Nocturno,2026-06-13,2026-09-30,109
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 5,No definido,TOTAL,Nocturno,2026-06-13,2026-12-31,201
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 6,No definido,TOTAL,Diurno,2026-06-13,2026-09-30,109
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 7,No definido,PARCIAL,Diurno,2026-07-06,2026-12-31,178
Trazado Normal,CW323849,COLECTOR LA PICACHA Y LA PAULITA,No definido,CLPA ET3 9 8,No definido,TOTAL,Nocturno,2026-06-13,2026-12-31,201
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 9,No definido,PARCIAL,Diurno,2026-07-06,2026-12-31,178
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPA ET3 9 10,No definido,TOTAL,Nocturno,2026-06-13,2026-12-31,201
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_1,"Calle 31B con carrera 100, ambos costados no simultaneos",PARCIAL,Nocturno,2026-08-18,2026-09-24,37
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_2,"Calle 31B entre carrera 106 y calle 31B No. 104-39, costado sur",PARCIAL,Nocturno,2026-08-18,2026-08-24,6
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_3,"Calle 31B entre calle 31B No. 104-39 y carrera 102A, costado norte",PARCIAL,Nocturno,2026-08-18,2026-08-24,6
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_4,"Calle 31B entre carreras 102A y 102, ambos costados no simultáneos",PARCIAL,Nocturno,2026-08-18,2026-08-24,6
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_5,"Calle 31B entre carreras 102 y 102A, ocupación total del andén, costado norte",TOTAL,Nocturno,2026-08-18,2026-08-24,6
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_6,"Carrera 100 entre calles 31B y 31F, costado oriente",PARCIAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_7,"Calle 31C entre carreras 89A y 89D, costado sur",PARCIAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_8,"Carrera 89B entre calles 31B y 31C,  indirecto ambos costados",TOTAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_9,"Carrera 89C entre calles 31B y 31C,  indirecto ambos costados",TOTAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_10,"Carrera 89D con calle 31C, ambos costados no simultáneos",PARCIAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_11,"Calle 31B entre carreras 89D y 89E, ambos costados no simultáneos",PARCIAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_12,"Carrera 89E entre calles 31B y 31BB, ambos costados no simultáneos",PARCIAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET1_10_13,Calle 31B entre carreras 89E y 100 costado sur,PARCIAL,Nocturno,2026-08-18,2026-08-29,11
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_1,No definido,TOTAL,Diurno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_2,No definido,TOTAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_3,No definido,INGRESO Y SALIDA DE VEHICULOS Y MAQUINARIA DE OBRA,Diurno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_4,No definido,PARCIAL,Diurno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_5,No definido,TOTAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_6,No definido,TOTAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_7,No definido,PARCIAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_8,No definido,PARCIAL,Diurno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_9,No definido,TOTAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_10,No definido,PARCIAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_11,No definido,TOTAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW323849,CONSORCIO REDES AMVA 2024,No definido,CLPIC_ET2_3_12,No definido,TOTAL,Nocturno,2026-07-01,2026-09-30,91
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T09-COC-CI09,carrera 52 entre el puente de la Quebrada Altavista y la carrera 52 #31-83,PARCIAL,Diurno,2026-08-18,2026-12-20,124
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T09-COC-CI09-2,Carril occidental de la Autopista sur entre la carrera 54 puente Avenida Guayabal y el lazo de salida al occidente de la Autopista sur a la calle 30,PARCIAL,Nocturno,2026-08-18,2026-12-20,124
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T09-COC-CI09-3,Zona verde separador entre la Autopista sur y la carrera 52 al costado sur del puente de la Quebrada Altavista,TOTAL,Nocturno,2026-08-18,2026-12-20,124
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-CI01-2,No definido,PARCIAL,Nocturno,2026-09-28,2026-12-20,83
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-CI01-1,carrera 49 entre calles 61B Sur y 67 Sur,TOTAL,Nocturno,2026-09-28,2026-12-20,83
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC02,No definido,PARCIAL,Nocturno,2026-09-28,2026-12-20,83
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T03-SOC-AC07-3,carrera 42 #79-39 Motel Ibiza,PARCIAL,Nocturno,2026-06-01,2026-07-30,59
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T03-SOC-AC07-2,carrera 42 #79-39 Motel Ibiza,PARCIAL,Nocturno,2026-06-01,2026-07-30,59
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T03-SOC-AC07-4,carrera 42 #79-19 Empresa Icoltrans,PARCIAL,Nocturno,2026-06-01,2026-07-30,59
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T03-SOC-AC07-1,carrera 42 #79-51 Punto de venta Crem Helado,PARCIAL,Nocturno,2026-06-01,2026-07-30,59
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T03-SOC-CI03,Vía de acceso Estación de servicio TEXACO No.3 en carrera 42 Autopista Sur,TOTAL,Nocturno,2026-02-05,2026-05-13,97
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOC-AO18-1,calle 51 con carrera 40,PARCIAL,Diurno,2026-05-18,2026-07-19,62
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC05-1,carrera 49 #52 sur - 225,PARCIAL,Diurno,2026-05-11,2026-11-07,180
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T23-CON-001-1,carrera 43F entre calles 11 y 10,TOTAL,Nocturno,2026-06-16,2026-10-13,119
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T23-CON-001-2,carrera 43F entre calles 11 y 10,TOTAL,Nocturno,2026-06-16,2026-10-13,119
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOC-AC04-1,Calle 26 #41 - 140,INGRESO Y SALIDA,Diurno,2026-02-02,2026-04-30,87
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC06-5,"Carril oriental de la carrera 49 vía de servicio, desde la carrera 49 #52 sur-130 en la empresa CRYOGAS S.A. hasta 40m al sur de la carrera 49 #52 sur -170 en la empresa CRYSTAL S.A.S",PARCIAL,Diurno,2026-08-03,2026-10-31,89
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC06-4,"Carril oriental de la carrera 49 vía de servicio, desde 16m al sur de la calle 52
sur hasta la carrera 49 #52 sur-170 en la empresa CRYSTAL S.A.S.",PARCIAL,Diurno,2026-08-03,2026-10-31,89
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC06-3,Carril occidental de la carrera 49 vía de servicio a la altura de la calle 52 sur,PARCIAL,Diurno,2026-08-03,2026-10-31,89
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC06-2,"Zona verde del separador ubicado entre la Avenida Regional y la carrera 49 vía
de servicio a la altura de la calle 52 sur",PARCIAL,Diurno,2026-08-03,2026-10-31,89
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC06-1,Zona dura del separador ubicado entre la Avenida Regional y la carrera 49 vía de servicio a la altura de la calle 52 sur para campamento,PARCIAL,Nocturno,2026-08-03,2026-10-31,89
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-CI02-1,carrera 40 a 20m de la calle 51,PARCIAL,Diurno,2026-01-29,2026-05-13,104
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-CI02-1,carrera 40 a 20m de la calle 51,PARCIAL,Diurno,2026-05-14,2026-06-15,32
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-CI02-2,carrera 40 a 50m de la calle 51 y una longitud de 40m,TOTAL,Nocturno,2026-01-29,2026-05-13,104
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-CI02-2,carrera 40 a 50m de la calle 51 y una longitud de 40m,TOTAL,Nocturno,2026-05-14,2026-06-15,32
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-CI02-3,Bahia costado oriental de la carrera 40 por ocupación de 3 celdas de parqueaderos,PARCIAL,Nocturno,2026-01-29,2026-05-13,104
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-CI02-3,Bahia costado oriental de la carrera 40 por ocupación de 3 celdas de parqueaderos,PARCIAL,Nocturno,2026-05-14,2026-06-15,32
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOC-AC03-1,carrera 42 #24-98,PARCIAL,Diurno,2025-09-17,2025-12-17,91
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOC-AC03-2,carrera 42 #24-98,PARCIAL,Diurno,2025-09-17,2025-12-17,91
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOC-AC03-3,carrera 42 #24-98,PARCIAL,Nocturno,2025-09-17,2025-12-17,91
Trazado Normal,CW328120,SANEAR S.A.S,No definido,IO-05-1,carrera 48 con calle 15 sur,PARCIAL,Nocturno,2025-11-07,2025-12-16,39
Trazado Normal,CW328120,SANEAR S.A.S,No definido,IO-05-1,carrera 48 con calle 15 sur,PARCIAL,Nocturno,2025-12-17,2026-02-28,73
Trazado Normal,CW328120,SANEAR S.A.S,No definido,IO-05-2,calle 15 sur entre carreras 48 y 48A costado sur,PARCIAL,Diurno,2025-11-07,2025-12-16,39
Trazado Normal,CW328120,SANEAR S.A.S,No definido,IO-05-2,calle 15 sur entre carreras 48 y 48A costado sur,PARCIAL,Diurno,2025-12-17,2026-02-28,73
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC05-2,carrera 49 #52 sur - 225,PARCIAL,Diurno,2026-05-11,2026-11-07,180
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-AC10-1,carrera 42 entre el carril sur de la calle 66A y la carrera 42 #66-17,PARCIAL,Nocturno,2026-06-30,2026-09-28,90
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-AC10-2,carrera 42 entre la calle 66A y la carrera 42 #66A-09,PARCIAL,Nocturno,2026-06-30,2026-09-28,90
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-AC10-3,carrera 42 entre la carrera 42#66-30 y el carril norte de la calle 66,PARCIAL,Nocturno,2026-06-30,2026-09-28,90
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-AC10-4,carrera 42 entre el carril norte de la calle 66 y la carrera 42 #66-17,PARCIAL,Nocturno,2026-06-30,2026-09-28,90
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-AC10-5,carrera 42 entre el carril sur de la calle 66 y la carrera 42 # 64A-95,PARCIAL,Nocturno,2026-06-30,2026-09-28,90
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T02-SOC-AC10-6,zona verde Carrera 42 entre calle calles 66A y 66,PARCIAL,Nocturno,2026-06-30,2026-09-28,90
Trazado Normal,CW328120,SANEAR S.A.S,No definido,T01-SOR-AC01,Carrera 49 entre calles 61B Sur y 67 Sur - Vía de servicio,TOTAL,Nocturno,2026-06-22,2026-07-21,29
Trazado Normal,CW352217,MEXICHEM,No definido,CAMPAMENTO,TRANSVERSAL 49D ENTRE VÍA DE SERVICIO Y LAZO HACIA CALLE 50,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 1A,Carrera 62 entre calle 46 y 50,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 1B,Carrera 62 entre calle 46 y 50,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 2A,Carrera 62 entre calle 48 y 50,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 2B,Carrera 62 entre calle 48 y 50,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 3A,Carrera 62 entre calle 50 y 52,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 3B,Carrera 62 entre calle 50 y 52,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 4,Carrera 62 entre calle 52 y 54,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 5,Carrera 62 entre calle 54 y 58,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 6,Carrera 62 entre calle 58 y 61A,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 6B,Carrera 62 entre calle 61A y 67,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 7,Carrera 62 entre calle 67 y VS UDEA,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,VS UDEA,Via Servicio UDEA,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 8,Carrera 62 entre VS UDEA y VS Parque Norte,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,VS Parque Norte,VS Parque Norte,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 9,Carrera 62 entre VS Parque Norte y calle 77,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 9A,Carrera 62 entre VS Parque Norte y calle 77,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 10,Carrera 62 entre calle 77 y 80C,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Etapa 11,Carrera 62 entre calle 80C y 88,PARCIAL,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW352217,MEXICHEM,No definido,Calle 92 Bajos Puente Madre Laura,Calle 92 Bajos Puente Madre Laura,INGRESO Y SALIDA,Nocturno,2026-05-15,2026-05-31,16
Trazado Normal,CW353556,SANEAR S.A.S,No definido,PIC-RC-3,Calle 33 lazo de incorporación entre la calle 33 #74B-53 y la diagonal 74B  ambos costados,PARCIAL,Nocturno,2026-08-18,2026-09-14,27
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_1,Carrera 98 en la calle 33AA y calle 34 Carril occidental,PARCIAL,Diurno,2025-11-10,2025-12-31,51
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_2,Carrera 94 en la calle 33B y calle 34 toda la calzada,TOTAL,Diurno,2025-11-10,2025-12-31,51
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_3,Calle 34 entre la carrera 98 y carrera 94 Carril norte,PARCIAL,Diurno,2025-11-10,2025-12-31,51
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_1,Carrera 98 en la calle 33AA y calle 34 Carril occidental,PARCIAL,Diurno,2026-01-01,2026-01-15,14
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_2,Carrera 94 en la calle 33B y calle 34 toda la calzada,TOTAL,Diurno,2026-01-01,2026-01-15,14
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_3,Calle 34 entre la carrera 98 y carrera 94 Carril norte,PARCIAL,Diurno,2026-01-01,2026-01-15,14
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_1,Carrera 98 en la calle 33AA y calle 34 Carril occidental,PARCIAL,Diurno,2026-03-06,2026-05-04,59
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_2,Carrera 94 en la calle 33B y calle 34 toda la calzada,TOTAL,Diurno,2026-03-06,2026-05-04,59
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_3,Calle 34 entre la carrera 98 y carrera 94 Carril norte,PARCIAL,Diurno,2026-03-06,2026-05-04,59
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_1,Carrera 98 en la calle 33AA y calle 34 Carril occidental,PARCIAL,Diurno,2026-05-19,2026-07-02,44
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_2,Carrera 94 en la calle 33B y calle 34 toda la calzada,TOTAL,Diurno,2026-05-19,2026-07-02,44
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-1_3,Calle 34 entre la carrera 98 y carrera 94 Carril norte,PARCIAL,Diurno,2026-05-19,2026-07-02,44
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-4,Carrera 107B entre las calles 44 y 45A Carril occidental,PARCIAL,Diurno,2025-11-10,2025-11-24,14
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-4,Carrera 107B entre las calles 44 y 45A Carril occidental,PARCIAL,Diurno,2026-03-29,2026-04-27,29
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-4,Carrera 107B entre las calles 44 y 45A Carril occidental,PARCIAL,Diurno,2026-05-19,2026-06-17,29
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-6_1,Andén Carrera 86B con calle 49DD esquina suroriental,TOTAL,Diurno,2025-11-10,2025-12-15,35
Trazado Normal,CW353556,SANEAR S.A.S,No definido,HUE-RC-6_2,Carrera 86B entre calles 49A y 49DD carril oriental,PARCIAL,Diurno,2025-11-10,2025-12-15,35
